ATC_1,ATC_2,ATC_3,ATC_4,ATC_5,ATC_6,ATC_7,ATC_8,target
0.283298097,0.513742072,0.069767442,0.128964059,0.00422833,456,410,46,0
0.279778393,0.509695291,0.066481994,0.144044321,0,347,312,35,0
0.256849315,0.520547945,0.075342466,0.147260274,0,276,250,26,0
0.249717514,0.541242938,0.100564972,0.106214689,0.002259887,845,779,66,0
0.281584582,0.53640257,0.065310493,0.111349036,0.005353319,898,819,79,0
0.248496994,0.523046092,0.078156313,0.136272545,0.014028056,473,434,39,0
0.254901961,0.543137255,0.064705882,0.133333333,0.003921569,482,446,36,0
0.273532669,0.511627907,0.070874862,0.140642303,0.003322259,866,781,85,0
0.274928775,0.538461538,0.062678063,0.122507123,0.001424501,671,614,57,0
0.288416076,0.526004728,0.060283688,0.124113475,0.001182033,815,737,78,0
0.247606019,0.512995896,0.086183311,0.139534884,0.013679891,692,628,64,0
0.27826087,0.490434783,0.083478261,0.142608696,0.005217391,553,488,65,0
0.260655738,0.552459016,0.063934426,0.121311475,0.001639344,579,538,41,0
0.275092937,0.511152416,0.072490706,0.141263941,0,514,460,54,0
0.262557078,0.561643836,0.063926941,0.107305936,0.00456621,418,392,26,0
0.287621359,0.535194175,0.061893204,0.109223301,0.006067961,795,724,71,0
0.288551402,0.535046729,0.060747664,0.114485981,0.001168224,825,750,75,0
0.262079063,0.546120059,0.077598829,0.11420205,0,652,602,50,0
0.256111758,0.526193248,0.069848661,0.142025611,0.005820722,815,747,68,0
0.248175182,0.523722628,0.085766423,0.131386861,0.010948905,521,478,43,0
0.25,0.534391534,0.087301587,0.125661376,0.002645503,718,660,58,0
0.261640798,0.543237251,0.068736142,0.124168514,0.002217295,430,398,32,0
0.283967391,0.524456522,0.059782609,0.127717391,0.004076087,708,642,66,0
0.270022883,0.549199085,0.064073227,0.112128146,0.004576659,418,387,31,0
0.266666667,0.514666667,0.077333333,0.141333333,0,357,321,36,0
0.258188825,0.531791908,0.08477842,0.121387283,0.003853565,498,459,39,0
0.272069465,0.536903039,0.062228654,0.127351664,0.001447178,659,603,56,0
0.273148148,0.530092593,0.081018519,0.113425926,0.002314815,417,381,36,0
0.262899263,0.530712531,0.073710074,0.127764128,0.004914005,390,359,31,0
0.273939394,0.528484848,0.063030303,0.133333333,0.001212121,790,721,69,0
0.25625,0.535,0.07,0.1375,0.00125,759,699,60,0
0.2704,0.536,0.0656,0.1232,0.0048,598,549,49,0
0.262611276,0.53115727,0.083086053,0.120178042,0.002967359,648,596,52,0
0.253576073,0.526657997,0.074122237,0.143042913,0.00260078,728,666,62,0
0.249714937,0.541619156,0.096921323,0.109464082,0.002280502,837,773,64,0
0.28707483,0.525170068,0.065306122,0.118367347,0.004081633,708,639,69,0
0.236943907,0.528046422,0.133462282,0.092843327,0.008704062,991,907,84,0
0.252173913,0.546086957,0.069565217,0.128695652,0.003478261,543,503,40,0
0.250632911,0.539240506,0.113924051,0.094936709,0.001265823,757,694,63,0
0.27571116,0.527352298,0.070021882,0.124726477,0.002188184,879,801,78,0
0.254113346,0.517367459,0.08226691,0.13345521,0.012797075,521,475,46,0
0.277074543,0.537271449,0.064697609,0.11954993,0.00140647,681,622,59,0
0.270503597,0.541007194,0.06618705,0.120863309,0.001438849,663,608,55,0
0.254342432,0.542183623,0.09057072,0.111662531,0.001240695,770,711,59,0
0.290289256,0.521694215,0.063016529,0.119834711,0.005165289,934,841,93,0
0.251511487,0.519951632,0.084643289,0.141475212,0.00241838,787,719,68,0
0.257557437,0.524788392,0.07980653,0.131801693,0.006045949,788,720,68,0
0.277712952,0.53092182,0.064177363,0.12252042,0.004667445,823,751,72,0
0.276785714,0.512755102,0.071428571,0.137755102,0.00127551,753,678,75,0
0.270618557,0.530927835,0.077319588,0.121134021,0,372,339,33,0
0.265306122,0.56377551,0.058673469,0.109693878,0.00255102,373,349,24,0
0.243697479,0.480192077,0.108043217,0.165666267,0.00240096,787,693,94,0
0.261072261,0.536130536,0.06993007,0.132867133,0,407,373,34,0
0.251068376,0.544871795,0.10042735,0.101495726,0.002136752,896,829,67,0
0.297909408,0.527874564,0.054006969,0.118466899,0.00174216,553,497,56,0
0.282882883,0.527927928,0.059459459,0.126126126,0.003603604,532,482,50,0
0.270664506,0.521880065,0.106969206,0.098865478,0.001620746,597,538,59,0
0.263485477,0.545643154,0.072614108,0.116182573,0.002074689,459,423,36,0
0.245901639,0.538797814,0.106010929,0.107103825,0.002185792,873,804,69,0
0.252066116,0.530991736,0.07231405,0.142561983,0.002066116,459,423,36,0
0.256532067,0.529691211,0.073634204,0.140142518,0,399,365,34,0
0.258413462,0.542067308,0.070913462,0.125,0.003605769,789,727,62,0
0.281767956,0.52854512,0.064456722,0.119705341,0.005524862,521,472,49,0
0.281449893,0.531982942,0.062899787,0.122601279,0.001066098,902,822,80,0
0.254113346,0.52833638,0.074954296,0.129798903,0.012797075,520,478,42,0
0.277093596,0.540640394,0.060344828,0.11453202,0.007389163,778,714,64,0
0.261637239,0.540930979,0.069020867,0.126805778,0.001605136,594,549,45,0
0.258895706,0.531288344,0.077300613,0.127607362,0.004907975,777,713,64,0
0.268148148,0.545185185,0.059259259,0.125925926,0.001481481,643,594,49,0
0.257918552,0.538461538,0.076923077,0.122171946,0.004524887,422,390,32,0
0.262081784,0.537174721,0.072490706,0.126394052,0.001858736,512,470,42,0
0.251883746,0.540365985,0.096878364,0.107642626,0.003229279,889,821,68,0
0.260223048,0.522304833,0.065055762,0.141263941,0.011152416,511,467,44,0
0.248603352,0.539106145,0.081005587,0.125698324,0.005586592,340,315,25,0
0.259656652,0.517167382,0.066523605,0.143776824,0.012875536,442,402,40,0
0.266211604,0.539249147,0.061433447,0.131399317,0.001706485,557,512,45,0
0.250293772,0.535840188,0.101057579,0.110458284,0.002350176,813,747,66,0
0.247606019,0.541723666,0.090287278,0.114911081,0.005471956,696,645,51,0
0.259515571,0.538062284,0.070934256,0.126297578,0.005190311,548,503,45,0
0.266528926,0.530991736,0.070247934,0.127066116,0.005165289,925,847,78,0
0.26498801,0.528776978,0.070743405,0.134292566,0.001199041,795,726,69,0
0.253521127,0.507042254,0.092555332,0.146881288,0,468,416,52,0
0.283549784,0.538961039,0.064935065,0.11038961,0.002164502,889,811,78,0
0.260249554,0.536541889,0.062388592,0.135472371,0.005347594,534,494,40,0
0.255591054,0.530351438,0.078807242,0.129925453,0.005324814,895,823,72,0
0.284883721,0.50872093,0.066860465,0.136627907,0.002906977,330,294,36,0
0.304132231,0.527272727,0.054545455,0.110743802,0.003305785,588,530,58,0
0.246696035,0.534140969,0.106828194,0.110132159,0.002202643,866,794,72,0
0.251157407,0.53587963,0.103009259,0.108796296,0.001157407,826,758,68,0
0.287896592,0.527614571,0.062279671,0.121034078,0.001175088,820,742,78,0
0.259340659,0.538461538,0.072527473,0.12967033,0,431,395,36,0
0.286885246,0.506147541,0.079918033,0.12704918,0,472,420,52,0
0.267647059,0.547058824,0.061764706,0.120588235,0.002941176,648,599,49,0
0.245967742,0.545698925,0.094086022,0.108870968,0.005376344,708,657,51,0
0.251298027,0.535825545,0.09761163,0.113187954,0.002076843,920,846,74,0
0.289317507,0.534124629,0.06231454,0.112759644,0.00148368,651,592,59,0
0.276412776,0.524570025,0.07002457,0.127764128,0.001228501,781,708,73,0
0.245492372,0.545076283,0.087378641,0.113730929,0.008321775,685,637,48,0
0.251948052,0.532467532,0.075324675,0.135064935,0.005194805,365,336,29,0
0.250549451,0.541758242,0.1,0.105494505,0.002197802,870,803,67,0
0.276483051,0.522245763,0.064618644,0.133474576,0.003177966,906,823,83,0
0.276872964,0.521172638,0.06514658,0.131378936,0.005428882,883,800,83,0
0.264705882,0.548235294,0.075294118,0.109411765,0.002352941,813,752,61,0
0.254923414,0.537199125,0.101750547,0.105032823,0.001094092,877,806,71,0
0.243356643,0.524475524,0.07972028,0.144055944,0.008391608,676,622,54,0
0.259574468,0.540425532,0.072340426,0.123404255,0.004255319,670,617,53,0
0.244147157,0.52173913,0.096989967,0.127090301,0.010033445,568,519,49,0
0.264450867,0.533236994,0.070809249,0.125722543,0.005780347,660,605,55,0
0.280112045,0.512605042,0.075630252,0.131652661,0,343,307,36,0
0.25817757,0.53271028,0.067757009,0.14135514,0,813,748,65,0
0.258823529,0.530882353,0.086764706,0.120588235,0.002941176,651,597,54,0
0.264232009,0.524167562,0.085929108,0.125671321,0,892,811,81,0
0.251101322,0.524229075,0.083700441,0.13215859,0.008810573,645,588,57,0
0.252173913,0.540217391,0.083695652,0.120652174,0.00326087,875,808,67,0
0.262166405,0.554160126,0.064364207,0.116169545,0.003139717,606,564,42,0
0.275990099,0.523514851,0.063118812,0.13490099,0.002475248,774,703,71,0
0.264175258,0.521907216,0.083762887,0.12242268,0.007731959,743,675,68,0
0.25631769,0.541516245,0.086642599,0.111913357,0.003610108,795,735,60,0
0.26843318,0.542626728,0.065668203,0.118663594,0.004608295,827,760,67,0
0.273657289,0.534526854,0.069053708,0.120204604,0.002557545,374,341,33,0
0.246618106,0.547346514,0.09157128,0.112382934,0.002081165,915,851,64,0
0.250819672,0.521311475,0.085245902,0.137704918,0.004918033,581,532,49,0
0.280130293,0.488599349,0.104234528,0.123778502,0.003257329,299,264,35,0
0.276127613,0.523652365,0.068206821,0.128712871,0.00330033,871,789,82,0
0.245744681,0.530851064,0.092553191,0.124468085,0.006382979,894,823,71,0
0.27696793,0.54664723,0.05393586,0.119533528,0.002915452,657,607,50,0
0.270992366,0.515267176,0.072519084,0.13740458,0.003816794,250,225,25,0
0.257777778,0.535555556,0.075555556,0.125555556,0.005555556,859,793,66,0
0.260726073,0.528052805,0.079207921,0.132013201,0,290,266,24,0
0.272857143,0.537142857,0.062857143,0.125714286,0.001428571,668,611,57,0
0.277330265,0.516685846,0.067894131,0.135788262,0.002301496,834,753,81,0
0.244117647,0.527941176,0.080882353,0.139705882,0.007352941,641,588,53,0
0.280532044,0.532043531,0.067714631,0.118500605,0.00120919,795,723,72,0
0.290566038,0.520754717,0.060377358,0.124528302,0.003773585,256,231,25,0
0.253409091,0.540909091,0.090909091,0.110227273,0.004545455,841,777,64,0
0.249162011,0.539664804,0.101675978,0.10726257,0.002234637,855,788,67,0
0.280203046,0.524873096,0.068020305,0.123857868,0.003045685,948,860,88,0
0.264397906,0.52617801,0.065445026,0.143979058,0,363,331,32,0
0.276169265,0.523385301,0.071269488,0.129175947,0,861,779,82,0
0.24831309,0.542510121,0.086369771,0.117408907,0.005398111,705,654,51,0
0.266149871,0.529715762,0.064599483,0.136950904,0.002583979,371,342,29,0
0.270220588,0.512867647,0.075367647,0.137867647,0.003676471,520,468,52,0
0.254237288,0.540832049,0.078582435,0.124807396,0.001540832,617,570,47,0
0.248565966,0.535372849,0.072657744,0.131931166,0.011472275,496,460,36,0
0.266816143,0.547085202,0.067264574,0.114349776,0.004484305,426,394,32,0
0.235294118,0.540247678,0.09752322,0.126934985,0,613,571,42,0
0.270482604,0.528619529,0.063973064,0.135802469,0.001122334,852,779,73,0
0.287705957,0.52851711,0.059569075,0.121673004,0.002534854,760,689,71,0
0.276923077,0.517948718,0.066666667,0.138461538,0,376,342,34,0
0.249727372,0.535441658,0.103598691,0.109051254,0.002181025,877,806,71,0
0.246073298,0.560209424,0.068062827,0.123036649,0.002617801,360,338,22,0
0.253968254,0.528693529,0.067155067,0.148962149,0.001221001,778,718,60,0
0.269526953,0.498349835,0.086908691,0.136413641,0.00880088,873,779,94,0
0.26984127,0.513227513,0.081481481,0.128042328,0.007407407,907,818,89,0
0.2640625,0.521875,0.0625,0.1484375,0.003125,608,554,54,0
0.270949721,0.533519553,0.061452514,0.131284916,0.002793296,683,625,58,0
0.308131241,0.509272468,0.058487874,0.118402282,0.005706134,682,605,77,0
0.269444444,0.530555556,0.075,0.125,0,345,315,30,0
0.277941176,0.529411765,0.064705882,0.120588235,0.007352941,652,593,59,0
0.257943925,0.500934579,0.085981308,0.143925234,0.011214953,509,456,53,0
0.263279446,0.533487298,0.066974596,0.136258661,0,411,376,35,0
0.286655684,0.537067545,0.062602965,0.112026359,0.001647446,584,531,53,0
0.26252505,0.523046092,0.066132265,0.136272545,0.012024048,476,436,40,0
0.256959315,0.549250535,0.078158458,0.114561028,0.001070664,891,828,63,0
0.23628692,0.517580872,0.081575246,0.146272855,0.018284107,669,614,55,0
0.278651685,0.546067416,0.058426966,0.113483146,0.003370787,852,783,69,0
0.274099884,0.538908246,0.06504065,0.119628339,0.00232288,827,761,66,0
0.275985663,0.543010753,0.059139785,0.120071685,0.001792115,533,489,44,0
0.257425743,0.518151815,0.075907591,0.148514851,0,288,262,26,0
0.27972028,0.522144522,0.065268065,0.128205128,0.004662005,413,375,38,0
0.261316872,0.532921811,0.08436214,0.119341564,0.002057613,466,428,38,0
0.275142315,0.529411765,0.074003795,0.115749526,0.0056926,506,460,46,0
0.256166983,0.519924099,0.083491461,0.136622391,0.003795066,502,457,45,0
0.26124197,0.546038544,0.062098501,0.128479657,0.002141328,444,412,32,0
0.271028037,0.53271028,0.074766355,0.11682243,0.004672897,821,750,71,0
0.25137817,0.527012128,0.083792723,0.135611907,0.002205072,862,790,72,0
0.273446328,0.525423729,0.075706215,0.124293785,0.001129944,850,772,78,0
0.255060729,0.535425101,0.102226721,0.105263158,0.002024291,949,872,77,0
0.257211538,0.538461538,0.067307692,0.134615385,0.002403846,394,363,31,0
0.248259861,0.534802784,0.098607889,0.116009281,0.002320186,822,756,66,0
0.281904762,0.523809524,0.062857143,0.127619048,0.003809524,504,456,48,0
0.264583333,0.521875,0.084375,0.122916667,0.00625,918,832,86,0
0.239159001,0.534822602,0.132720105,0.093298292,0,731,672,59,0
0.249422633,0.547344111,0.071593533,0.131639723,0,409,380,29,0
0.265423242,0.539454806,0.065997131,0.12625538,0.00286944,664,611,53,0
0.248968363,0.550206327,0.082530949,0.112792297,0.005502063,692,646,46,0
0.281368821,0.534854246,0.060836502,0.121673004,0.001267427,758,692,66,0
0.276849642,0.53699284,0.059665871,0.124105012,0.002386635,802,734,68,0
0.278499278,0.519480519,0.069264069,0.132756133,0,667,604,63,0
0.267806268,0.524216524,0.074074074,0.131054131,0.002849003,337,308,29,0
0.285227273,0.536363636,0.061363636,0.115909091,0.001136364,848,774,74,0
0.26709062,0.523052464,0.074721781,0.131955485,0.00317965,603,550,53,0
0.284017279,0.530237581,0.06587473,0.113390929,0.006479482,891,808,83,0
0.248878924,0.536995516,0.099775785,0.112107623,0.002242152,851,783,68,0
0.277005348,0.526203209,0.07486631,0.119786096,0.002139037,899,815,84,0
0.245454545,0.557575758,0.072727273,0.124242424,0,311,291,20,0
0.269804822,0.523536165,0.080367394,0.120551091,0.005740528,838,763,75,0
0.27654321,0.535802469,0.056790123,0.12345679,0.007407407,388,356,32,0
0.259385666,0.529010239,0.076222981,0.131968146,0.003412969,837,766,71,0
0.267135325,0.530755712,0.077328647,0.123022847,0.001757469,544,496,48,0
0.280898876,0.526217228,0.065543071,0.123595506,0.003745318,512,463,49,0
0.259016393,0.522404372,0.069945355,0.146448087,0.002185792,872,799,73,0
0.268493151,0.536986301,0.065753425,0.126027397,0.002739726,349,321,28,0
0.261376896,0.534422404,0.077012835,0.124854142,0.002333722,817,749,68,0
0.276836158,0.53559322,0.063276836,0.123163842,0.001129944,846,771,75,0
0.252556237,0.532719836,0.084867076,0.125766871,0.00408998,932,858,74,0
0.263522885,0.504854369,0.083217753,0.138696255,0.009708738,690,621,69,0
0.274658574,0.540212443,0.060698027,0.122913505,0.001517451,629,576,53,0
0.280095352,0.528009535,0.070321812,0.119189511,0.00238379,807,732,75,0
0.269090909,0.52,0.069090909,0.130909091,0.010909091,527,480,47,0
0.264497878,0.513437058,0.074964639,0.138613861,0.008486563,676,613,63,0
0.256345178,0.540609137,0.07106599,0.13071066,0.001269036,750,695,55,0
0.26625387,0.534571723,0.066047472,0.128998968,0.004127967,924,848,76,0
0.279569892,0.511827957,0.068817204,0.139784946,0,446,400,46,0
0.256772674,0.52532391,0.080094229,0.126030624,0.011778563,809,740,69,0
0.25950783,0.541387025,0.085011186,0.111856823,0.002237136,426,391,35,0
0.24726477,0.541575492,0.099562363,0.108315098,0.003282276,872,806,66,0
0.262745098,0.522875817,0.062745098,0.149019608,0.002614379,728,666,62,0
0.294198895,0.511049724,0.074585635,0.120165746,0,708,637,71,0
0.256868132,0.546703297,0.068681319,0.123626374,0.004120879,692,643,49,0
0.26910299,0.511627907,0.079734219,0.136212625,0.003322259,288,259,29,0
0.271186441,0.535108959,0.070217918,0.121065375,0.002421308,394,359,35,0
0.246246246,0.510510511,0.087087087,0.141141141,0.015015015,630,571,59,0
0.27311828,0.535483871,0.066666667,0.120430108,0.004301075,445,407,38,0
0.267029973,0.54359673,0.072207084,0.114441417,0.002724796,702,647,55,0
0.295634921,0.525793651,0.061507937,0.114087302,0.00297619,977,882,95,0
0.253910951,0.517448857,0.096269555,0.128760529,0.003610108,796,725,71,0
0.259448417,0.530132789,0.080694586,0.123595506,0.006128703,937,861,76,0
0.246706587,0.520958084,0.089820359,0.130538922,0.011976048,791,721,70,0
0.272859216,0.541364296,0.059506531,0.123367199,0.002902758,658,605,53,0
0.261477046,0.542914172,0.075848303,0.119760479,0,480,445,35,0
0.28057554,0.530935252,0.064748201,0.116546763,0.007194245,668,608,60,0
0.278978389,0.508840864,0.072691552,0.139489194,0,489,438,51,0
0.258823529,0.517647059,0.076470588,0.142647059,0.004411765,647,588,59,0
0.258964143,0.539176627,0.066401062,0.134130146,0.001328021,713,656,57,0
0.277217742,0.524193548,0.072580645,0.123991935,0.002016129,955,867,88,0
0.257082896,0.52570829,0.084994753,0.126967471,0.00524659,910,832,78,0
0.283105023,0.540334855,0.062404871,0.111111111,0.00304414,632,578,54,0
0.258649094,0.542009885,0.064250412,0.131795717,0.003294893,574,529,45,0
0.25177305,0.535460993,0.067375887,0.141843972,0.003546099,267,247,20,0
0.271186441,0.525423729,0.075060533,0.127118644,0.001210654,792,720,72,0
0.281758958,0.54723127,0.055374593,0.114006515,0.001628664,588,540,48,0
0.281666667,0.54,0.06,0.116666667,0.001666667,576,527,49,0
0.264669164,0.52309613,0.076154806,0.133583021,0.002496879,765,696,69,0
0.274596182,0.538913363,0.063142438,0.121879589,0.001468429,651,596,55,0
0.269406393,0.519406393,0.071917808,0.136986301,0.002283105,838,760,78,0
0.273381295,0.51942446,0.082014388,0.120863309,0.004316547,669,605,64,0
0.270114943,0.537356322,0.066091954,0.123563218,0.002873563,664,608,56,0
0.261964736,0.537783375,0.06675063,0.133501259,0,755,695,60,0
0.253576073,0.543563069,0.088426528,0.11183355,0.00260078,734,679,55,0
0.268802228,0.543175487,0.064066852,0.121169916,0.002785515,685,631,54,0
0.298561151,0.5,0.068345324,0.129496403,0.003597122,271,241,30,0
0.25,0.537117904,0.098253275,0.112445415,0.002183406,875,806,69,0
0.273668639,0.536982249,0.057692308,0.128698225,0.00295858,647,595,52,0
0.271626298,0.534602076,0.067474048,0.121107266,0.005190311,553,506,47,0
0.281333333,0.510666667,0.078666667,0.128,0.001333333,723,647,76,0
0.269620253,0.529113924,0.075949367,0.125316456,0,756,688,68,0
0.252808989,0.54494382,0.06928839,0.121722846,0.011235955,507,472,35,0
0.273657289,0.528132992,0.067774936,0.12915601,0.001278772,749,682,67,0
0.259689922,0.536821705,0.079457364,0.124031008,0,491,450,41,0
0.264984227,0.519453207,0.079915878,0.134595163,0.001051525,911,828,83,0
0.273209549,0.530503979,0.063660477,0.129973475,0.00265252,359,326,33,0
0.250847458,0.536723164,0.100564972,0.108474576,0.003389831,846,778,68,0
0.25,0.538194444,0.065972222,0.138888889,0.006944444,272,252,20,0
0.247216036,0.532293987,0.10467706,0.113585746,0.002227171,857,786,71,0
0.298627002,0.526315789,0.061784897,0.109839817,0.003432494,845,758,87,0
0.251342642,0.542427497,0.102040816,0.102040816,0.002148228,892,824,68,0
0.260223048,0.531598513,0.0755886,0.131350682,0.001239157,771,709,62,0
0.250287026,0.543053961,0.095292767,0.11021814,0.001148106,831,768,63,0
0.258811682,0.536757301,0.081570997,0.121852971,0.001007049,949,874,75,0
0.266247379,0.532494759,0.067085954,0.129979036,0.004192872,456,419,37,0
0.259668508,0.524861878,0.071823204,0.143646409,0,345,316,29,0
0.244565217,0.54076087,0.097826087,0.111413043,0.005434783,701,649,52,0
0.254491018,0.547904192,0.074850299,0.119760479,0.002994012,319,298,21,0
0.254901961,0.526960784,0.071078431,0.147058824,0,387,355,32,0
0.263492063,0.555555556,0.06031746,0.119047619,0.001587302,599,558,41,0
0.267716535,0.537401575,0.076771654,0.118110236,0,486,445,41,0
0.275075988,0.542553191,0.065349544,0.11550152,0.001519757,631,580,51,0
0.260180995,0.513574661,0.07918552,0.14479638,0.002262443,420,379,41,0
0.243206522,0.542119565,0.09375,0.112771739,0.008152174,700,650,50,0
0.264367816,0.530651341,0.063218391,0.130268199,0.011494253,498,458,40,0
0.254697286,0.517745303,0.070981211,0.144050104,0.012526096,455,416,39,0
0.252895753,0.544401544,0.069498069,0.129343629,0.003861004,490,454,36,0
0.257301808,0.534075104,0.091794159,0.115438108,0.001390821,688,631,57,0
0.255139057,0.542926239,0.085852479,0.113663845,0.00241838,790,731,59,0
0.25,0.53652968,0.098173516,0.113013699,0.002283105,837,771,66,0
0.275510204,0.5,0.078231293,0.146258503,0,282,251,31,0
0.267352185,0.529562982,0.082262211,0.116966581,0.003856041,747,682,65,0
0.266431925,0.53286385,0.068075117,0.13028169,0.002347418,810,739,71,0
0.278396437,0.518930958,0.064587973,0.138084633,0,429,386,43,0
0.274576271,0.537288136,0.062711864,0.123728814,0.001694915,564,516,48,0
0.250302297,0.54171705,0.091898428,0.112454655,0.00362757,789,730,59,0
0.287895311,0.516902944,0.071973828,0.122137405,0.001090513,885,793,92,0
0.26252505,0.517034068,0.076152305,0.132264529,0.012024048,477,434,43,0
0.271777003,0.519163763,0.080139373,0.128919861,0,276,250,26,0
0.279650437,0.528089888,0.071161049,0.118601748,0.002496879,771,700,71,0
0.268680445,0.543720191,0.063593005,0.122416534,0.001589825,599,551,48,0
0.280839895,0.503937008,0.06824147,0.13648294,0.010498688,366,327,39,0
0.261278195,0.52443609,0.065789474,0.137218045,0.011278195,506,463,43,0
0.255813953,0.563953488,0.063953488,0.11627907,0,326,306,20,0
0.256756757,0.537837838,0.078378378,0.125675676,0.001351351,705,650,55,0
0.257751938,0.540697674,0.071705426,0.127906977,0.001937984,490,452,38,0
0.273584906,0.51572327,0.06918239,0.141509434,0,303,272,31,0
0.29264214,0.535117057,0.060200669,0.110367893,0.001672241,576,521,55,0
0.266141732,0.530708661,0.058267717,0.135433071,0.009448819,603,552,51,0
0.263761468,0.53440367,0.075688073,0.121559633,0.004587156,834,766,68,0
0.254799302,0.530541012,0.073298429,0.137870855,0.003490401,545,502,43,0
0.280808081,0.535353535,0.070707071,0.111111111,0.002020202,477,435,42,0
0.265957447,0.507092199,0.074468085,0.14893617,0.003546099,269,242,27,0
0.252240717,0.542893726,0.076824584,0.124199744,0.003841229,742,688,54,0
0.271725826,0.512851897,0.072215422,0.143206854,0,779,699,80,0
0.277419355,0.520430108,0.068817204,0.129032258,0.004301075,447,405,42,0
0.272289157,0.51686747,0.068674699,0.142168675,0,792,714,78,0
0.258241758,0.535714286,0.074175824,0.129120879,0.002747253,346,318,28,0
0.248878924,0.536995516,0.102017937,0.107623318,0.004484305,852,784,68,0
0.250530786,0.539278132,0.080679406,0.127388535,0.002123142,447,413,34,0
0.246630728,0.545822102,0.092991914,0.107816712,0.006738544,707,657,50,0
0.276218612,0.539143279,0.05465288,0.127031019,0.00295421,648,596,52,0
0.277665996,0.534205231,0.063380282,0.121730382,0.003018109,954,872,82,0
0.265586035,0.52244389,0.063591022,0.143391521,0.004987531,763,695,68,0
0.281333333,0.528,0.064,0.125333333,0.001333333,721,655,66,0
0.273480663,0.541436464,0.063535912,0.120165746,0.001381215,692,635,57,0
0.256793478,0.52173913,0.078804348,0.138586957,0.004076087,700,638,62,0
0.246753247,0.532467532,0.071428571,0.144480519,0.00487013,581,536,45,0
0.257836198,0.52578362,0.086956522,0.125379171,0.004044489,947,867,80,0
0.25497076,0.548538012,0.085380117,0.10994152,0.001169591,817,759,58,0
0.278741866,0.535791757,0.073752711,0.109544469,0.002169197,891,816,75,0
0.279487179,0.551282051,0.058974359,0.105128205,0.005128205,374,345,29,0
0.247457627,0.540112994,0.099435028,0.110734463,0.002259887,844,779,65,0
0.256880734,0.530071356,0.081549439,0.126401631,0.00509684,937,861,76,0
0.272340426,0.536170213,0.062411348,0.124822695,0.004255319,672,614,58,0
0.272030651,0.518518519,0.06385696,0.143039591,0.002554278,748,678,70,0
0.261111111,0.472222222,0.116666667,0.15,0,345,300,45,0
0.267973856,0.524183007,0.069281046,0.133333333,0.005228758,729,662,67,0
0.269419862,0.533923304,0.073746313,0.120943953,0.001966568,975,893,82,0
0.259067358,0.540932642,0.078756477,0.116062176,0.005181347,923,854,69,0
0.27154047,0.493472585,0.080939948,0.154046997,0,367,326,41,0
0.25617284,0.537037037,0.077160494,0.12808642,0.00154321,615,565,50,0
0.262745098,0.525490196,0.066666667,0.133333333,0.011764706,487,447,40,0
0.252796421,0.53803132,0.097315436,0.109619687,0.002237136,856,789,67,0
0.255491329,0.529479769,0.078612717,0.135260116,0.001156069,822,753,69,0
0.266842801,0.517833554,0.097754293,0.117569353,0,729,658,71,0
0.24750499,0.552894212,0.065868263,0.127744511,0.005988024,473,443,30,0
0.273504274,0.53525641,0.06517094,0.117521368,0.008547009,897,822,75,0
0.285087719,0.537280702,0.059210526,0.117324561,0.001096491,878,802,76,0
0.255775578,0.561056106,0.069306931,0.110561056,0.00330033,576,540,36,0
0.257637475,0.531568228,0.081466395,0.126272912,0.00305499,939,864,75,0
0.255102041,0.530612245,0.071428571,0.142857143,0,371,340,31,0
0.280199253,0.535491905,0.062266501,0.120797011,0.00124533,771,704,67,0
0.261770245,0.517890772,0.077212806,0.143126177,0,506,459,47,0
0.257056452,0.526209677,0.086693548,0.125,0.005040323,950,871,79,0
0.282993197,0.531972789,0.063945578,0.119727891,0.001360544,706,641,65,0
0.270769231,0.541538462,0.065641026,0.118974359,0.003076923,933,859,74,0
0.260042283,0.533826638,0.079281184,0.122621564,0.00422833,906,835,71,0
0.258907363,0.51543943,0.071258907,0.147268409,0.007125891,801,729,72,0
0.257995736,0.541577825,0.068230277,0.131130064,0.001066098,892,826,66,0
0.252164502,0.527056277,0.085497835,0.12987013,0.005411255,880,807,73,0
0.269633508,0.528795812,0.068062827,0.133507853,0,364,331,33,0
0.241573034,0.505617978,0.078651685,0.165730337,0.008426966,336,306,30,0
0.255131965,0.524926686,0.06744868,0.149560117,0.002932551,323,296,27,0
0.249427918,0.538901602,0.099542334,0.109839817,0.00228833,834,768,66,0
0.264705882,0.531674208,0.06561086,0.133484163,0.004524887,421,386,35,0
0.275600506,0.518331226,0.063211125,0.140328698,0.002528445,757,685,72,0
0.266119578,0.522860492,0.084407972,0.120750293,0.005861665,819,745,74,0
0.268948655,0.518337408,0.083129584,0.127139364,0.002444988,392,354,38,0
0.262114537,0.544052863,0.063876652,0.129955947,0,431,398,33,0
0.273301738,0.526066351,0.077409163,0.118483412,0.004739336,610,556,54,0
0.252631579,0.54887218,0.067669173,0.126315789,0.004511278,629,585,44,0
0.281303602,0.499142367,0.077186964,0.138936535,0.003430532,562,500,62,0
0.27098831,0.549415515,0.064824655,0.112646121,0.002125399,901,834,67,0
0.245733788,0.518771331,0.105802048,0.127986348,0.001706485,560,511,49,0
0.249657064,0.544581619,0.086419753,0.113854595,0.005486968,694,644,50,0
0.262226847,0.524453694,0.083246618,0.123829344,0.006243496,918,835,83,0
