ATC_1,ATC_2,ATC_3,ATC_4,ATC_5,ATC_6,ATC_7,ATC_8,target
0.265957447,0.52887538,0.066869301,0.135258359,0.003039514,6.29E+02,577,5.20E+01,0
0.29076087,0.494565217,0.076086957,0.133152174,0.005434783,3.56E+02,314,4.20E+01,0
0.272394881,0.515539305,0.062157221,0.144424132,0.005484461,5.24E+02,476,4.80E+01,0
0.272727273,0.520334928,0.065789474,0.139952153,0.001196172,8.00E+02,726,7.40E+01,0
0.260572988,0.532060027,0.079126876,0.126875853,0.001364256,7.01E+02,644,5.70E+01,0
0.262661955,0.541813899,0.070671378,0.123674912,0.001177856,8.09E+02,746,6.30E+01,0
0.272277228,0.521452145,0.085808581,0.118811881,0.001650165,5.85E+02,531,5.40E+01,0
0.291262136,0.530097087,0.06407767,0.110679612,0.003883495,4.97E+02,449,4.80E+01,0
0.260217984,0.521798365,0.088555858,0.125340599,0.004087193,7.02E+02,638,6.40E+01,0
0.257995736,0.526652452,0.066098081,0.136460554,0.012793177,4.45E+02,408,3.70E+01,0
0.271289538,0.515815085,0.068126521,0.144768856,0,7.84E+02,707,7.70E+01,0
0.280487805,0.535569106,0.068089431,0.110772358,0.005081301,9.47E+02,864,8.30E+01,0
0.268382353,0.542279412,0.060661765,0.121323529,0.007352941,5.19E+02,479,4.00E+01,0
0.256048387,0.540322581,0.080645161,0.120967742,0.002016129,4.72E+02,435,3.70E+01,0
0.266794626,0.518234165,0.07293666,0.140115163,0.001919386,4.97E+02,450,4.70E+01,0
0.268041237,0.554639175,0.068041237,0.109278351,0,4.64E+02,431,3.30E+01,0
0.265424913,0.523864959,0.065192084,0.138533178,0.006984866,8.20E+02,750,7.00E+01,0
0.250485437,0.532038835,0.073786408,0.14368932,0,4.87E+02,448,3.90E+01,0
0.262931034,0.536637931,0.07112069,0.127155172,0.002155172,4.41E+02,404,3.70E+01,0
0.257100149,0.53064275,0.091180867,0.112107623,0.00896861,6.40E+02,586,5.40E+01,0
0.25122549,0.522058824,0.068627451,0.156862745,0.00122549,7.71E+02,706,6.50E+01,0
0.277348066,0.51160221,0.071823204,0.137016575,0.002209945,8.71E+02,785,8.60E+01,0
0.286542923,0.525522042,0.061484919,0.12412993,0.002320186,8.30E+02,751,7.90E+01,0
0.259259259,0.567407407,0.063703704,0.105185185,0.004444444,6.42E+02,604,3.80E+01,0
0.258522727,0.535511364,0.069602273,0.133522727,0.002840909,6.67E+02,612,5.50E+01,0
0.269035533,0.543147208,0.062605753,0.123519459,0.001692047,5.64E+02,520,4.40E+01,0
0.252380952,0.548809524,0.070238095,0.125,0.003571429,7.95E+02,739,5.60E+01,0
0.298701299,0.514285714,0.05974026,0.124675325,0.002597403,7.45E+02,665,8.00E+01,0
0.248496994,0.553106212,0.068136273,0.126252505,0.004008016,4.71E+02,440,3.10E+01,0
0.254366812,0.53930131,0.089519651,0.113537118,0.003275109,8.75E+02,807,6.80E+01,0
0.261538462,0.530769231,0.074358974,0.130769231,0.002564103,3.73E+02,343,3.00E+01,0
0.260869565,0.534526854,0.079283887,0.122762148,0.002557545,3.74E+02,344,3.00E+01,0
0.269602578,0.528464017,0.077336198,0.119226638,0.005370569,8.91E+02,810,8.10E+01,0
0.280722892,0.548192771,0.056626506,0.113253012,0.001204819,7.98E+02,737,6.10E+01,0
0.295302013,0.530201342,0.060402685,0.111856823,0.002237136,4.31E+02,388,4.30E+01,0
0.279644269,0.536561265,0.066205534,0.113636364,0.003952569,9.73E+02,889,8.40E+01,0
0.253602305,0.518731988,0.074927954,0.146974063,0.005763689,3.29E+02,300,2.90E+01,0
0.280912365,0.533013205,0.067226891,0.117647059,0.00120048,8.01E+02,729,7.20E+01,0
0.256653992,0.530418251,0.070342205,0.131178707,0.011406844,5.00E+02,460,4.00E+01,0
0.257142857,0.553846154,0.061538462,0.127472527,0,4.32E+02,404,2.80E+01,0
0.251626898,0.531453362,0.084598698,0.125813449,0.006507592,4.38E+02,402,3.60E+01,0
0.263843648,0.527687296,0.06514658,0.143322476,0,2.91E+02,265,2.60E+01,0
0.278181818,0.512727273,0.069090909,0.138181818,0.001818182,5.28E+02,475,5.30E+01,0
0.265644955,0.526181354,0.074074074,0.130268199,0.003831418,7.48E+02,682,6.60E+01,0
0.248091603,0.520992366,0.070610687,0.150763359,0.009541985,4.95E+02,454,4.10E+01,0
0.274358974,0.546153846,0.064102564,0.112820513,0.002564103,7.48E+02,690,5.80E+01,0
0.276803119,0.526315789,0.070175439,0.124756335,0.001949318,9.86E+02,896,9.00E+01,0
0.248322148,0.548993289,0.084563758,0.111409396,0.006711409,7.10E+02,663,4.70E+01,0
0.25989673,0.530120482,0.068846816,0.139414802,0.00172117,5.52E+02,506,4.60E+01,0
0.260336907,0.516079632,0.075038285,0.139356815,0.009188361,6.24E+02,569,5.50E+01,0
0.276029056,0.526634383,0.071428571,0.123486683,0.002421308,7.93E+02,720,7.30E+01,0
0.275362319,0.509057971,0.074275362,0.139492754,0.001811594,5.30E+02,476,5.40E+01,0
0.254844961,0.536821705,0.104651163,0.101744186,0.001937984,9.92E+02,912,8.00E+01,0
0.259705489,0.548862115,0.064257028,0.12583668,0.001338688,7.10E+02,660,5.00E+01,0
0.27753304,0.515418502,0.079295154,0.123348018,0.004405286,4.38E+02,395,4.30E+01,0
0.28,0.535555556,0.064444444,0.12,0,4.32E+02,394,3.80E+01,0
0.268707483,0.513605442,0.078231293,0.136054422,0.003401361,2.81E+02,253,2.80E+01,0
0.272237197,0.521563342,0.071428571,0.126684636,0.008086253,7.13E+02,649,6.40E+01,0
0.256379101,0.52855407,0.078979344,0.136087485,0,7.82E+02,715,6.70E+01,0
0.262686567,0.552238806,0.068656716,0.11641791,0,3.18E+02,294,2.40E+01,0
0.259881423,0.537549407,0.081027668,0.119565217,0.001976285,9.68E+02,892,7.60E+01,0
0.276796231,0.522968198,0.070671378,0.127208481,0.002355713,8.16E+02,740,7.60E+01,0
0.246930423,0.545702592,0.090040928,0.111869031,0.005457026,6.98E+02,649,4.90E+01,0
0.286432161,0.512562814,0.070351759,0.130653266,0,3.84E+02,344,4.00E+01,0
0.275793651,0.525793651,0.075396825,0.12202381,0.000992063,9.70E+02,881,8.90E+01,0
0.257731959,0.536082474,0.067010309,0.136597938,0.00257732,3.68E+02,339,2.90E+01,0
0.271157168,0.537132988,0.074265976,0.115716753,0.001727116,5.56E+02,510,4.60E+01,0
0.272727273,0.525252525,0.063131313,0.137626263,0.001262626,7.57E+02,689,6.80E+01,0
0.250566893,0.538548753,0.098639456,0.109977324,0.002267574,8.43E+02,777,6.60E+01,0
0.25390625,0.529296875,0.083984375,0.1328125,0,4.87E+02,446,4.10E+01,0
0.265743073,0.522670025,0.071788413,0.137279597,0.002518892,7.57E+02,688,6.90E+01,0
0.247252747,0.551648352,0.094505495,0.104395604,0.002197802,8.67E+02,807,6.00E+01,0
0.270858525,0.518742443,0.068923821,0.141475212,0,7.89E+02,713,7.60E+01,0
0.254509018,0.547094188,0.070140281,0.128256513,0,4.72E+02,437,3.50E+01,0
0.281318681,0.507692308,0.076923077,0.134065934,0,4.40E+02,395,4.50E+01,0
0.2624,0.5536,0.0608,0.1216,0.0016,5.94E+02,553,4.10E+01,0
0.294314381,0.503344482,0.065217391,0.137123746,0,5.78E+02,513,6.50E+01,0
0.286206897,0.522413793,0.063793103,0.122413793,0.005172414,5.57E+02,501,5.60E+01,0
0.259831461,0.532303371,0.071629213,0.134831461,0.001404494,6.77E+02,621,5.60E+01,0
0.275650842,0.534456355,0.062787136,0.124042879,0.003062787,6.25E+02,571,5.40E+01,0
0.271327014,0.516587678,0.075829384,0.13507109,0.001184834,8.09E+02,731,7.80E+01,0
0.261133603,0.51417004,0.072874494,0.139676113,0.012145749,4.71E+02,428,4.30E+01,0
0.263888889,0.516025641,0.082264957,0.132478632,0.00534188,8.95E+02,810,8.50E+01,0
0.257253385,0.528046422,0.067698259,0.135396518,0.011605416,4.91E+02,451,4.00E+01,0
0.256097561,0.56402439,0.057926829,0.118902439,0.00304878,3.11E+02,293,1.80E+01,0
0.273202614,0.518954248,0.069281046,0.135947712,0.002614379,7.34E+02,666,6.80E+01,0
0.261562998,0.553429027,0.06539075,0.116427432,0.003189793,5.96E+02,554,4.20E+01,0
0.270921986,0.534751773,0.063829787,0.129078014,0.00141844,6.72E+02,614,5.80E+01,0
0.273668639,0.541420118,0.062130178,0.121301775,0.00147929,6.46E+02,593,5.30E+01,0
0.295415959,0.539898132,0.057724958,0.105263158,0.001697793,5.69E+02,517,5.20E+01,0
0.27301092,0.531981279,0.067082683,0.12324493,0.004680187,6.14E+02,561,5.30E+01,0
0.269026549,0.543362832,0.061946903,0.122123894,0.003539823,5.38E+02,495,4.30E+01,0
0.273584906,0.532345013,0.063342318,0.129380054,0.001347709,7.08E+02,645,6.30E+01,0
0.285549133,0.538728324,0.060115607,0.114450867,0.001156069,8.33E+02,761,7.20E+01,0
0.257861635,0.537735849,0.07442348,0.125786164,0.004192872,9.11E+02,843,6.80E+01,0
0.262903226,0.541935484,0.067741935,0.125806452,0.001612903,5.90E+02,544,4.60E+01,0
0.28115942,0.531884058,0.05942029,0.124637681,0.002898551,6.61E+02,601,6.00E+01,0
0.269624573,0.529010239,0.064846416,0.136518771,0,2.79E+02,254,2.50E+01,0
0.259779338,0.531594784,0.084252758,0.118355065,0.006018054,9.54E+02,875,7.90E+01,0
0.259541985,0.522900763,0.06870229,0.13740458,0.011450382,4.99E+02,457,4.20E+01,0
0.267876201,0.532550694,0.086446105,0.112059765,0.001067236,9.02E+02,825,7.70E+01,0
0.255072464,0.539130435,0.066666667,0.137681159,0.001449275,6.55E+02,607,4.80E+01,0
0.274914089,0.532646048,0.065292096,0.121993127,0.005154639,5.57E+02,508,4.90E+01,0
0.258241758,0.545787546,0.065934066,0.128205128,0.001831502,5.17E+02,478,3.90E+01,0
0.256382979,0.539361702,0.073404255,0.126595745,0.004255319,8.95E+02,828,6.70E+01,0
0.268292683,0.530956848,0.080675422,0.118198874,0.001876173,5.11E+02,466,4.50E+01,0
0.287560582,0.528271405,0.063004847,0.117932149,0.003231018,5.96E+02,539,5.70E+01,0
0.272893773,0.512820513,0.065934066,0.146520147,0.001831502,5.21E+02,469,5.20E+01,0
0.267006803,0.542517007,0.066326531,0.119047619,0.005102041,5.62E+02,519,4.30E+01,0
0.256029685,0.530612245,0.063079777,0.139146568,0.011131725,5.11E+02,471,4.00E+01,0
0.248956885,0.545201669,0.089012517,0.111265647,0.005563282,6.85E+02,636,4.90E+01,0
0.282685512,0.533568905,0.060070671,0.122497055,0.001177856,8.16E+02,744,7.20E+01,0
0.275766017,0.51810585,0.094707521,0.100278552,0.011142061,3.47E+02,312,3.50E+01,0
0.256865913,0.555735057,0.064620355,0.121163166,0.001615509,5.87E+02,548,3.90E+01,0
0.296819788,0.494699647,0.077738516,0.130742049,0,2.76E+02,244,3.20E+01,0
0.257971014,0.550724638,0.063768116,0.127536232,0,3.26E+02,302,2.40E+01,0
0.253505933,0.541531823,0.090614887,0.111111111,0.003236246,8.86E+02,819,6.70E+01,0
0.267299864,0.541383989,0.071913161,0.116689281,0.002713704,7.05E+02,649,5.60E+01,0
0.298507463,0.507462687,0.063432836,0.126865672,0.003731343,5.20E+02,463,5.70E+01,0
0.282694848,0.521796565,0.062087186,0.132100396,0.001321004,7.23E+02,649,7.40E+01,0
0.265503876,0.525193798,0.067829457,0.129844961,0.011627907,4.93E+02,451,4.20E+01,0
0.288753799,0.537993921,0.059777102,0.110435664,0.003039514,9.52E+02,868,8.40E+01,0
0.254320988,0.541975309,0.090123457,0.112345679,0.001234568,7.74E+02,715,5.90E+01,0
0.274442539,0.530017153,0.066895369,0.12864494,0,5.57E+02,506,5.10E+01,0
0.270114943,0.537356322,0.07183908,0.120689655,0,3.33E+02,305,2.80E+01,0
0.259698276,0.53125,0.082974138,0.120689655,0.005387931,8.87E+02,813,7.40E+01,0
0.273706897,0.547413793,0.064655172,0.109913793,0.004310345,4.45E+02,411,3.40E+01,0
0.270562771,0.528138528,0.073593074,0.123376623,0.004329004,8.85E+02,806,7.90E+01,0
0.285092492,0.52992383,0.072905332,0.110990207,0.001088139,8.87E+02,803,8.40E+01,0
0.245250432,0.549222798,0.069084629,0.131260794,0.005181347,5.46E+02,510,3.60E+01,0
0.247480403,0.535274356,0.103023516,0.111982083,0.002239642,8.52E+02,783,6.90E+01,0
0.268015171,0.524652339,0.072060683,0.127686473,0.007585335,7.58E+02,692,6.60E+01,0
0.257088847,0.540642722,0.075614367,0.11342155,0.013232514,5.05E+02,468,3.70E+01,0
0.285371703,0.51558753,0.069544365,0.129496403,0,4.02E+02,361,4.10E+01,0
0.255125285,0.521640091,0.066059226,0.157175399,0,4.16E+02,381,3.50E+01,0
0.271551724,0.547413793,0.060344828,0.114224138,0.006465517,4.44E+02,411,3.30E+01,0
0.250340136,0.546938776,0.084353741,0.11292517,0.005442177,7.01E+02,653,4.80E+01,0
0.269320843,0.531615925,0.067915691,0.131147541,0,4.08E+02,373,3.50E+01,0
0.267857143,0.545238095,0.071428571,0.111904762,0.003571429,8.03E+02,740,6.30E+01,0
0.266509434,0.541273585,0.074292453,0.115566038,0.002358491,8.11E+02,746,6.50E+01,0
0.280834915,0.540796964,0.055028463,0.121442125,0.001897533,5.03E+02,459,4.40E+01,0
0.249322493,0.548780488,0.085365854,0.108401084,0.008130081,7.04E+02,657,4.70E+01,0
0.277634961,0.552699229,0.059125964,0.105398458,0.005141388,3.73E+02,345,2.80E+01,0
0.270553064,0.536621824,0.061285501,0.128550075,0.002989537,6.38E+02,585,5.30E+01,0
0.253223916,0.520515826,0.084407972,0.128956624,0.012895662,8.10E+02,737,7.30E+01,0
0.269311065,0.524008351,0.068893528,0.135699374,0.002087683,4.58E+02,417,4.10E+01,0
0.277904328,0.517084282,0.070615034,0.132118451,0.002277904,4.22E+02,381,4.10E+01,0
0.266447368,0.526315789,0.072368421,0.134868421,0,2.91E+02,266,2.50E+01,0
0.269503546,0.517730496,0.078014184,0.127659574,0.007092199,2.71E+02,246,2.50E+01,0
0.255458515,0.541484716,0.098253275,0.10371179,0.001091703,8.78E+02,809,6.90E+01,0
0.269784173,0.539568345,0.071942446,0.115107914,0.003597122,5.32E+02,488,4.40E+01,0
0.270609319,0.541218638,0.064516129,0.121863799,0.001792115,5.33E+02,490,4.30E+01,0
0.261845387,0.556109726,0.06234414,0.117206983,0.002493766,3.81E+02,355,2.60E+01,0
0.246357616,0.543046358,0.092715232,0.111258278,0.006622517,7.19E+02,667,5.20E+01,0
0.262872629,0.525745257,0.094850949,0.108401084,0.008130081,7.08E+02,643,6.50E+01,0
0.251968504,0.520997375,0.072178478,0.154855643,0,7.25E+02,667,5.80E+01,0
0.272256729,0.533126294,0.069358178,0.124223602,0.001035197,9.26E+02,847,7.90E+01,0
0.252694611,0.536526946,0.095808383,0.11257485,0.00239521,7.98E+02,734,6.40E+01,0
0.272126816,0.511228534,0.062087186,0.151915456,0.002642008,7.21E+02,649,7.20E+01,0
0.247600768,0.545105566,0.07293666,0.130518234,0.003838772,4.92E+02,457,3.50E+01,0
0.284353741,0.521088435,0.066666667,0.123809524,0.004081633,7.07E+02,637,7.00E+01,0
0.272222222,0.512962963,0.075925926,0.138888889,0,5.20E+02,471,4.90E+01,0
0.272517321,0.531177829,0.076212471,0.115473441,0.004618938,8.32E+02,759,7.30E+01,0
0.255485893,0.521943574,0.092476489,0.117554859,0.012539185,6.09E+02,554,5.50E+01,0
0.28035982,0.512743628,0.071964018,0.133433283,0.00149925,6.41E+02,575,6.60E+01,0
0.267135325,0.530755712,0.073813708,0.126537786,0.001757469,5.44E+02,497,4.70E+01,0
0.293577982,0.532110092,0.06116208,0.110091743,0.003058104,6.32E+02,572,6.00E+01,0
0.268844221,0.522613065,0.06281407,0.14321608,0.002512563,7.59E+02,691,6.80E+01,0
0.250673854,0.537735849,0.092991914,0.110512129,0.008086253,7.10E+02,657,5.30E+01,0
0.274539877,0.535276074,0.07208589,0.115030675,0.003067485,6.26E+02,572,5.40E+01,0
0.245333333,0.56,0.069333333,0.122666667,0.002666667,3.53E+02,331,2.20E+01,0
0.250272035,0.534276387,0.101196953,0.112078346,0.002176279,8.79E+02,808,7.10E+01,0
0.247978437,0.551212938,0.08490566,0.10916442,0.006738544,7.06E+02,659,4.70E+01,0
0.272552783,0.512476008,0.082533589,0.13243762,0,5.00E+02,449,5.10E+01,0
0.253779698,0.541036717,0.100431965,0.102591793,0.002159827,8.88E+02,819,6.90E+01,0
0.275510204,0.524234694,0.05994898,0.136479592,0.003826531,7.51E+02,684,6.70E+01,0
0.248917749,0.521645022,0.095238095,0.127705628,0.006493506,8.80E+02,803,7.70E+01,0
0.278225806,0.516129032,0.075268817,0.129032258,0.001344086,7.17E+02,647,7.00E+01,0
0.296340024,0.512396694,0.061393152,0.128689492,0.001180638,8.20E+02,733,8.70E+01,0
0.249671485,0.540078844,0.095926413,0.107752957,0.006570302,7.28E+02,674,5.40E+01,0
0.273368607,0.522045855,0.070546737,0.132275132,0.001763668,5.43E+02,492,5.10E+01,0
0.267379679,0.536898396,0.072727273,0.119786096,0.003208556,8.93E+02,818,7.50E+01,0
0.286245353,0.529120198,0.063197026,0.120198265,0.001239157,7.77E+02,704,7.30E+01,0
0.257913247,0.528722157,0.083235639,0.128956624,0.001172333,8.12E+02,741,7.10E+01,0
0.258525853,0.530253025,0.081408141,0.123212321,0.00660066,8.67E+02,794,7.30E+01,0
0.265350877,0.524122807,0.072368421,0.135964912,0.002192982,4.36E+02,398,3.80E+01,0
0.283393502,0.550541516,0.055956679,0.108303249,0.001805054,5.32E+02,490,4.20E+01,0
0.279792746,0.512953368,0.098445596,0.098445596,0.010362694,3.74E+02,334,4.00E+01,0
0.250941029,0.544542033,0.092848181,0.110414053,0.001254705,7.60E+02,703,5.70E+01,0
0.241525424,0.527542373,0.082627119,0.148305085,0,4.44E+02,407,3.70E+01,0
0.296187683,0.519061584,0.06744868,0.108504399,0.008797654,3.32E+02,299,3.30E+01,0
0.285968028,0.538188277,0.065719361,0.108348135,0.001776199,5.43E+02,495,4.80E+01,0
0.265486726,0.522123894,0.061946903,0.147492625,0.002949853,3.24E+02,297,2.70E+01,0
0.270506108,0.535776614,0.061082024,0.129144852,0.003490401,5.45E+02,498,4.70E+01,0
0.254797441,0.531982942,0.088486141,0.119402985,0.00533049,8.97E+02,825,7.20E+01,0
0.288562434,0.537250787,0.058761805,0.114375656,0.001049318,9.19E+02,838,8.10E+01,0
0.262135922,0.524271845,0.067961165,0.145631068,0,3.93E+02,360,3.30E+01,0
0.277173913,0.519021739,0.067934783,0.133152174,0.002717391,3.52E+02,317,3.50E+01,0
0.273324573,0.537450723,0.064388962,0.123521682,0.00131406,7.27E+02,665,6.20E+01,0
0.269170579,0.547730829,0.0657277,0.112676056,0.004694836,6.08E+02,559,4.90E+01,0
0.252043597,0.542234332,0.08719346,0.113079019,0.005449591,7.00E+02,648,5.20E+01,0
0.264705882,0.520361991,0.081447964,0.131221719,0.002262443,4.25E+02,388,3.70E+01,0
0.279269603,0.5349087,0.064446831,0.118152524,0.003222342,8.95E+02,818,7.70E+01,0
0.262672811,0.52764977,0.076036866,0.124423963,0.00921659,4.14E+02,378,3.60E+01,0
0.269592476,0.504702194,0.078369906,0.147335423,0,3.07E+02,277,3.00E+01,0
0.245772266,0.526493799,0.08680947,0.13416009,0.006764374,8.42E+02,774,6.80E+01,0
0.252900232,0.533642691,0.07424594,0.138051044,0.001160093,8.16E+02,750,6.60E+01,0
0.277254374,0.531628533,0.065948856,0.123822342,0.001345895,7.12E+02,648,6.40E+01,0
0.275577558,0.54950495,0.057755776,0.115511551,0.001650165,5.79E+02,534,4.50E+01,0
0.263681592,0.509950249,0.082089552,0.144278607,0,3.84E+02,346,3.80E+01,0
0.249660787,0.541383989,0.088195387,0.113975577,0.006784261,7.03E+02,652,5.10E+01,0
0.271626298,0.539792388,0.076124567,0.112456747,0,5.55E+02,509,4.60E+01,0
0.253289474,0.521381579,0.09375,0.118421053,0.013157895,5.79E+02,526,5.30E+01,0
0.254736842,0.543157895,0.08,0.121052632,0.001052632,9.06E+02,840,6.60E+01,0
0.264,0.536,0.066666667,0.130666667,0.002666667,3.57E+02,328,2.90E+01,0
0.263459336,0.534936999,0.069873998,0.128293242,0.003436426,8.32E+02,764,6.80E+01,0
0.282331512,0.530054645,0.063752277,0.122040073,0.001821494,5.27E+02,478,4.90E+01,0
0.255936675,0.535620053,0.07651715,0.129287599,0.002638522,3.61E+02,333,2.80E+01,0
0.28150134,0.529490617,0.063002681,0.124664879,0.001340483,7.16E+02,650,6.60E+01,0
0.274956217,0.549912434,0.056042032,0.11558669,0.003502627,5.44E+02,501,4.30E+01,0
0.262806236,0.53674833,0.069042316,0.126948775,0.004454343,4.27E+02,392,3.50E+01,0
0.251883746,0.532831001,0.087190527,0.121636168,0.006458558,8.85E+02,814,7.10E+01,0
0.268382353,0.538602941,0.068014706,0.117647059,0.007352941,5.19E+02,476,4.30E+01,0
0.274431058,0.53145917,0.065595716,0.127175368,0.001338688,7.15E+02,652,6.30E+01,0
0.280991736,0.52892562,0.066115702,0.123966942,0,5.80E+02,525,5.50E+01,0
0.247093023,0.531976744,0.072674419,0.145348837,0.002906977,3.25E+02,300,2.50E+01,0
0.262599469,0.527851459,0.076923077,0.129973475,0.00265252,3.60E+02,329,3.10E+01,0
0.255989912,0.532156368,0.075662043,0.134930643,0.001261034,7.55E+02,695,6.00E+01,0
0.28030303,0.539393939,0.054545455,0.122727273,0.003030303,6.32E+02,579,5.30E+01,0
0.284903519,0.540295119,0.059023837,0.114642452,0.001135074,8.48E+02,776,7.20E+01,0
0.253812636,0.54248366,0.087145969,0.11328976,0.003267974,8.77E+02,812,6.50E+01,0
0.258977149,0.534276387,0.081610446,0.117519042,0.007616975,8.78E+02,807,7.10E+01,0
0.269722814,0.513859275,0.081023454,0.128997868,0.006396588,9.00E+02,812,8.80E+01,0
0.273972603,0.51826484,0.073059361,0.134703196,0,8.40E+02,759,8.10E+01,0
0.271929825,0.546783626,0.067251462,0.112573099,0.001461988,6.55E+02,604,5.10E+01,0
0.277128548,0.535893155,0.061769616,0.116861436,0.008347245,5.74E+02,525,4.90E+01,0
0.279538905,0.543227666,0.05907781,0.115273775,0.002881844,6.66E+02,612,5.40E+01,0
0.251141553,0.542237443,0.092465753,0.110730594,0.003424658,8.36E+02,773,6.30E+01,0
0.284198113,0.527122642,0.0625,0.122641509,0.003537736,8.16E+02,740,7.60E+01,0
0.285377358,0.531839623,0.0625,0.119103774,0.001179245,8.16E+02,741,7.50E+01,0
0.273001508,0.54147813,0.058823529,0.125188537,0.001508296,6.33E+02,582,5.10E+01,0
0.252808989,0.543071161,0.071161049,0.129213483,0.003745318,5.05E+02,467,3.80E+01,0
0.276923077,0.518461538,0.066153846,0.136923077,0.001538462,6.22E+02,561,6.10E+01,0
0.279069767,0.50752394,0.075239398,0.138166895,0,7.03E+02,629,7.40E+01,0
0.259975816,0.525997582,0.07859734,0.131801693,0.00362757,7.88E+02,719,6.90E+01,0
0.278745645,0.515679443,0.076655052,0.1242741,0.004645761,8.30E+02,748,8.20E+01,0
0.270557029,0.527851459,0.071618037,0.129973475,0,3.62E+02,331,3.10E+01,0
0.257375381,0.527975585,0.084435402,0.12207528,0.008138352,9.40E+02,862,7.80E+01,0
0.28229028,0.528628495,0.065246338,0.122503329,0.001331558,7.22E+02,655,6.70E+01,0
0.256461233,0.524850895,0.06361829,0.143141153,0.011928429,4.77E+02,438,3.90E+01,0
0.297266515,0.530751708,0.056947608,0.11047836,0.004555809,8.49E+02,767,8.20E+01,0
0.257713249,0.533575318,0.072595281,0.12522686,0.010889292,5.25E+02,484,4.10E+01,0
0.253388947,0.53806048,0.093847758,0.11261731,0.002085506,9.17E+02,845,7.20E+01,0
0.269097222,0.543402778,0.060763889,0.125,0.001736111,5.49E+02,506,4.30E+01,0
0.255813953,0.542227662,0.086903305,0.112607099,0.00244798,7.81E+02,722,5.90E+01,0
0.300475059,0.504750594,0.060570071,0.134204276,0,8.14E+02,720,9.40E+01,0
0.254876463,0.547464239,0.074122237,0.122236671,0.00130039,7.33E+02,683,5.00E+01,0
0.271724138,0.531034483,0.059310345,0.137931034,0,6.91E+02,631,6.00E+01,0
0.279857398,0.525846702,0.062388592,0.131907308,0,5.38E+02,488,5.00E+01,0
0.271986971,0.558631922,0.053745928,0.11237785,0.003257329,5.86E+02,546,4.00E+01,0
0.270833333,0.533333333,0.069444444,0.122222222,0.004166667,6.90E+02,632,5.80E+01,0
0.276119403,0.53358209,0.063432836,0.123134328,0.003731343,5.13E+02,468,4.50E+01,0
0.254132231,0.510330579,0.07231405,0.150826446,0.012396694,4.60E+02,419,4.10E+01,0
0.255892256,0.515151515,0.063973064,0.154882155,0.01010101,2.81E+02,256,2.50E+01,0
0.259213759,0.50982801,0.08968059,0.132678133,0.008599509,7.79E+02,704,7.50E+01,0
0.285359801,0.53101737,0.05955335,0.122828784,0.001240695,7.74E+02,702,7.20E+01,0
0.24403183,0.543766578,0.090185676,0.120689655,0.00132626,7.17E+02,667,5.00E+01,0
0.27027027,0.540540541,0.068796069,0.117936118,0.002457002,3.90E+02,359,3.10E+01,0
0.272727273,0.542780749,0.061497326,0.120320856,0.002673797,3.58E+02,330,2.80E+01,0
0.251833741,0.545232274,0.070904645,0.129584352,0.002444988,3.88E+02,361,2.70E+01,0
0.253926702,0.545811518,0.087696335,0.106020942,0.006544503,7.31E+02,679,5.20E+01,0
0.249673203,0.546405229,0.091503268,0.107189542,0.005228758,7.31E+02,680,5.10E+01,0
0.276332094,0.504337051,0.068153656,0.143742255,0.007434944,7.75E+02,696,7.90E+01,0
0.267195767,0.513227513,0.074074074,0.145502646,0,3.61E+02,326,3.50E+01,0
0.256067961,0.529126214,0.067961165,0.144417476,0.002427184,7.84E+02,723,6.10E+01,0
0.274268105,0.542372881,0.06779661,0.109399076,0.006163328,6.23E+02,573,5.00E+01,0
0.268537074,0.547094188,0.070140281,0.112224449,0.002004008,4.78E+02,442,3.60E+01,0
0.266381766,0.521367521,0.068376068,0.133903134,0.00997151,6.70E+02,610,6.00E+01,0
0.24609375,0.546875,0.09375,0.10546875,0.0078125,7.32E+02,681,5.10E+01,0
0.261075949,0.553797468,0.063291139,0.120253165,0.001582278,6.01E+02,560,4.10E+01,0
0.248878924,0.543721973,0.097533632,0.107623318,0.002242152,8.51E+02,787,6.40E+01,0
0.270949721,0.547486034,0.061452514,0.117318436,0.002793296,3.42E+02,316,2.60E+01,0
0.243243243,0.524324324,0.075675676,0.156756757,0,3.49E+02,321,2.80E+01,0
0.249726177,0.542168675,0.099671413,0.106243154,0.002190581,8.72E+02,805,6.70E+01,0
0.28,0.508333333,0.068333333,0.141666667,0.001666667,5.78E+02,520,5.80E+01,0
0.309139785,0.497311828,0.061827957,0.13172043,0,3.63E+02,320,4.30E+01,0
0.249006623,0.550993377,0.090066225,0.104635762,0.005298013,7.20E+02,671,4.90E+01,0
0.26119403,0.52238806,0.074626866,0.141791045,0,6.39E+02,583,5.60E+01,0
0.277695716,0.509601182,0.081240768,0.131462334,0,6.54E+02,588,6.60E+01,0
0.267346939,0.526530612,0.07755102,0.128571429,0,4.70E+02,429,4.10E+01,0
0.273504274,0.538461538,0.062678063,0.123931624,0.001424501,6.70E+02,613,5.70E+01,0
0.280469897,0.521292217,0.063142438,0.129221733,0.005873715,6.57E+02,598,5.90E+01,0
0.267100977,0.511400651,0.087947883,0.133550489,0,2.94E+02,264,3.00E+01,0
0.264204545,0.535511364,0.069602273,0.129261364,0.001420455,6.71E+02,616,5.50E+01,0
