pseAAC_1,pseAAC_2,pseAAC_3,pseAAC_4,pseAAC_5,pseAAC_6,pseAAC_7,pseAAC_8,pseAAC_9,pseAAC_10,pseAAC_11,pseAAC_12,pseAAC_13,pseAAC_14,pseAAC_15,pseAAC_16,pseAAC_17,pseAAC_18,pseAAC_19,pseAAC_20,pseAAC_21,pseAAC_22,pseAAC_23,pseAAC_24,pseAAC_25,pseAAC_26,pseAAC_27,pseAAC_28,pseAAC_29,pseAAC_30,target
0.000474388,0,0,0.000474388,0.000474388,0.000237194,0.000237194,0.000237194,0.000474388,0.000237194,0.000474388,0.000237194,0,0.000237194,0,0,0.000237194,0.000474388,0,0,0.108836462,0.141048225,0.082242938,0.049657449,0.12448969,0.113564981,0.068767616,0.033033563,0.136247816,0.137604579,1
0.000104647,0,0,0.000104647,0.000104647,0.00031394,0,0.000104647,0.000104647,0.000209293,0.000209293,0.000104647,0,0.000104647,0.000104647,0.000209293,0.000104647,0.000209293,0.000104647,0.000209293,0.076303467,0.12716197,0.136642077,0.093830983,0.075263779,0.097255942,0.134828243,0.109429735,0.076613769,0.070263162,1
0.000160238,0.000320477,0.000480715,0.000160238,0,0.000320477,0,0.000160238,0.000160238,0.000480715,0,0,0.000320477,0,0.000320477,0.000160238,0.000160238,0.000320477,0.000160238,0,0.141878965,0.11278401,0.075161907,0.062190099,0.132291212,0.074914,0.10001298,0.126622497,0.101846872,0.068611977,1
0.0001883,0.0005649,9.41E-05,9.41E-05,0.0001883,0.00047075,0,9.41E-05,0.0001883,0,0.0001883,0.0001883,0,0.0001883,0.0001883,9.41E-05,0.0001883,0,0,9.41E-05,0.125251608,0.10225587,0.081835073,0.112464306,0.075743743,0.102183359,0.097199648,0.093248004,0.100275679,0.106529912,1
0.000338595,0.00022573,0.000338595,0.00022573,0,0.00022573,0.000112865,0.00022573,0.000112865,0.000338595,0.000112865,0.000112865,0.00022573,0,0.00022573,0.00022573,0.00022573,0.00022573,0.000112865,0,0.124895703,0.116505625,0.084575049,0.059731089,0.114019915,0.107784188,0.089321248,0.107889814,0.103053154,0.088612537,1
8.62E-05,0.000344957,8.62E-05,0.000344957,0.000172479,8.62E-05,8.62E-05,0,0.000344957,0,0.000172479,0.000258718,8.62E-05,0.000172479,0.000258718,0.000258718,8.62E-05,8.62E-05,0.000172479,0.000172479,0.117426478,0.056081219,0.124249487,0.090036258,0.101727964,0.097712405,0.092982066,0.107917741,0.103245508,0.105343779,1
0.000372923,0.001118768,0.000186461,0.000745846,0.000186461,0.000372923,0.000372923,0.000186461,0,0.000186461,0.000372923,0.000559384,0.000559384,0,0.000186461,0,0.000186461,0,0,0,0.072485306,0.07831878,0.102830495,0.108271443,0.115524232,0.139833949,0.087975428,0.085206752,0.100335773,0.103624001,1
5.61E-05,0.00033636,0.00011212,0,5.61E-05,0.00044848,5.61E-05,5.61E-05,0.00016818,0.00022424,0,0.00011212,0.00022424,0,0.00011212,0.00022424,0.00016818,0.00011212,0.00016818,0,0.116946193,0.084718392,0.116369043,0.09923958,0.12765172,0.082691241,0.117055012,0.090800597,0.074901405,0.086992,1
0.000278294,0,0.000649353,0.000185529,9.28E-05,0.000185529,0,0,0.000278294,0.000185529,9.28E-05,0.000185529,0.000185529,0,0.000185529,0.000185529,0.000185529,9.28E-05,9.28E-05,0.000185529,0.086900611,0.097226876,0.092934521,0.101801731,0.060415922,0.081249729,0.123639569,0.107788547,0.132735079,0.11206065,1
0.000487585,0.000487585,0.000243793,0,0.000243793,0.000243793,0.000243793,0.000243793,0.000487585,0.000243793,0,0,0.00097517,0,0.000243793,0,0,0,0,0,0.09606241,0.112255442,0.099956055,0.051880356,0.060218626,0.119760842,0.10509189,0.100979755,0.086004242,0.163645908,1
0,0,0,0.001145163,0,0.000286291,0,0.000572582,0.000572582,0.000858872,0.000286291,0.000286291,0.000286291,0.000286291,0,0.000858872,0.000572582,0.000286291,0,0.000286291,0.121629302,0.123579427,0.075547349,0.092133919,0.096959724,0.083253174,0.067080787,0.120392959,0.114803601,0.09803507,1
0,0,0.000602616,0,0.000602616,0.000602616,0,0.001506539,0.000903923,0.000301308,0.000301308,0,0,0,0,0,0.000301308,0.000301308,0,0,0.098369006,0.133615028,0.093956127,0.057177069,0.090474914,0.072379107,0.096165822,0.100507787,0.099329361,0.152602238,1
0,0,0.000128079,0,0,0.000128079,0.000128079,0,0.000256158,0,0,0.000128079,0.001152711,0.000128079,0.000384237,0,0,0,0.000256158,0,0.104121381,0.118526223,0.086943072,0.08941055,0.104395882,0.073230645,0.107922753,0.144196976,0.086765606,0.081797251,1
8.35E-05,0.000167016,0.000167016,0,8.35E-05,0.000918588,0,0.000167016,0.000250524,0,8.35E-05,0,0.000250524,0,0.000167016,0.00041754,0.000334032,0.000167016,0,0,0.097502363,0.101261086,0.073164786,0.101730345,0.112880615,0.105309115,0.095568281,0.102650002,0.094255269,0.112421325,1
0.000342754,0.000457005,0.000228503,0.000228503,0.000114251,0.000342754,0,0.000114251,0.000342754,0,0,0.000342754,0.000457005,0,0.000342754,0.000342754,0.000342754,0.000114251,0,0.000114251,0.110043281,0.123192222,0.110083209,0.102562251,0.075452823,0.092261938,0.076542134,0.079083943,0.131580842,0.094970057,1
0.000108826,0.000652957,0.000108826,0,0,0.000544131,0.000108826,0,0.000326478,0.000108826,0.000108826,0,0.000108826,0,0.000217652,0.000435305,0.000108826,0,0,0.000108826,0.105594099,0.081596764,0.065379775,0.092565461,0.110312337,0.098279618,0.100011356,0.142159212,0.098903226,0.10215102,1
0.000268496,0.001610979,0.000536993,0,0,0,0,0,0.001342482,0.000268496,0,0,0.000805489,0,0.000805489,0,0.000268496,0,0,0,0.059324623,0.073635029,0.086220655,0.103542102,0.071494049,0.116231181,0.109168052,0.138425884,0.151602101,0.084449401,1
0,0.000490176,0,0.001470528,0,0.000245088,0.000245088,0.000245088,0.000490176,0.000245088,0,0.000245088,0,0.000735264,0.000490176,0.000245088,0,0.000490176,0,0.000245088,0.101112816,0.113048967,0.084815052,0.124074903,0.054721686,0.080946444,0.1512408,0.088087234,0.090895772,0.105174212,1
5.54E-05,0.000277014,0.000166208,5.54E-05,5.54E-05,0.000332417,0.000166208,5.54E-05,0,0.000110806,5.54E-05,0.000166208,0.000110806,0.000166208,0.000166208,0.000166208,0.000166208,0.000166208,5.54E-05,0.000166208,0.099018616,0.10583169,0.045304188,0.099465087,0.113625784,0.085314864,0.109442005,0.107086563,0.097026619,0.135225251,1
0.000407345,0,0.000407345,0.000135782,0,0.000407345,0.000135782,0.000135782,0.000814691,0.000271564,0,0.000271564,0,0,0,0.000135782,0,0.000407345,0.000271564,0,0.077976646,0.115102647,0.073958239,0.106567606,0.131155528,0.088543604,0.069513591,0.114035045,0.117272788,0.102072417,1
0.000209025,0.000836099,0,0.000209025,0,0.00041805,0.000209025,0,0,0,0,0.00041805,0.000209025,0,0.00041805,0.000209025,0,0,0,0,0.083302818,0.121067391,0.119202747,0.085854754,0.094966124,0.076426089,0.047845328,0.063221953,0.097740642,0.207236784,1
0.00054962,0.000439696,0.000219848,0,0.000109924,0.000439696,0.000109924,0.000109924,0.000109924,0.000219848,0.000329772,0.000219848,0.000219848,0,0.000219848,0.000439696,0.000219848,0.000109924,0,0,0.112056607,0.120567172,0.085331029,0.122904764,0.086171889,0.087241924,0.104159409,0.081036471,0.091337906,0.105125639,1
0.000744266,0.000425295,0.000212648,0.000106324,0.000106324,0.000531619,0,0.000106324,0.000106324,0.000212648,0.000106324,0.000531619,0.000106324,0,0.000212648,0.000318971,0.000106324,0.000106324,0,0,0.11430906,0.128428075,0.084280248,0.101076994,0.086493852,0.099464375,0.092404375,0.115713178,0.093116488,0.08067305,1
7.66E-05,0.000613174,0.00045988,7.66E-05,0,0.000306587,0.000153293,7.66E-05,0.000153293,0.000153293,0,0.000153293,0.000153293,7.66E-05,0.000153293,0.00022994,0.00022994,0.000153293,0.00022994,0,0.101901268,0.111111397,0.096615232,0.101757633,0.138235397,0.088078654,0.068037027,0.116420118,0.103027569,0.071366604,1
0.00012534,0.000501358,0.000376019,0,0,0.000313349,0,0,0.000376019,0,0,6.27E-05,6.27E-05,6.27E-05,0.000188009,0.00012534,6.27E-05,0.00012534,0,0.000313349,0.094979773,0.120974541,0.069244222,0.09883004,0.115618488,0.086140801,0.098691339,0.099122416,0.09663171,0.117071869,1
0.000341769,0.000273415,0.000136708,0.000341769,0.000205061,0.000136708,0,6.84E-05,6.84E-05,0.000273415,0,6.84E-05,0.000273415,6.84E-05,0.000273415,0.000136708,6.84E-05,0.000136708,6.84E-05,0.000136708,0.082759214,0.097826208,0.096040569,0.085189628,0.072520596,0.092379681,0.113351934,0.101464793,0.119570068,0.135821386,1
0.000230679,0.000461357,0.000461357,0.000230679,0,0.000230679,0.000115339,0.000115339,0.000230679,0.000230679,0.000115339,0.000346018,0.000115339,0.000115339,0.000230679,0.000230679,0.000115339,0.000230679,0.000115339,0.000115339,0.103949535,0.101234149,0.097962253,0.110879383,0.086170069,0.125566205,0.089618365,0.109307948,0.103350402,0.067924815,1
0.000185529,0.000185529,0.000185529,9.28E-05,9.28E-05,0.000927645,0,0.000278293,0.000185529,9.28E-05,9.28E-05,0,0.000371058,0,9.28E-05,0.000556587,0.000185529,9.28E-05,0,0,0.102300667,0.087494138,0.088608384,0.108427348,0.105257949,0.098962449,0.088289249,0.109409311,0.08426051,0.123372181,1
0.000351661,0,0.000351661,0.001406643,0,0,0.000351661,0.000351661,0.000703322,0,0,0,0.001054982,0,0.000351661,0.000351661,0.000351661,0.000703322,0,0,0.110463145,0.102079207,0.071135328,0.078962597,0.12562693,0.138024182,0.077638192,0.088990109,0.137315912,0.063434504,1
8.79E-05,0.000527102,8.79E-05,0,0,0.000439252,0,0.000175701,0.000263551,0.000351402,0,8.79E-05,0,0,0.000351402,0.000614953,0.000263551,0,0,8.79E-05,0.107045668,0.100463821,0.088094511,0.081819364,0.11161785,0.103779145,0.093743908,0.102537894,0.106882742,0.100676783,1
0.000635588,0,0,0.000211863,0.000211863,0.000211863,0.000211863,0,0.001059314,0.000847451,0,0,0,0.000423725,0,0.000211863,0,0.000211863,0,0,0.092361764,0.151486376,0.09117784,0.029934568,0.099972196,0.158045106,0.106157268,0.037413926,0.082039172,0.147174529,1
0.000220131,0.000733771,7.34E-05,0.000146754,0.000146754,0.000660394,7.34E-05,0,0,0,0,7.34E-05,7.34E-05,0,7.34E-05,0.000293508,0.000293508,7.34E-05,7.34E-05,0,0.092053241,0.10606787,0.121623114,0.114683113,0.112062155,0.077925256,0.089475237,0.07441355,0.094175847,0.114512159,1
0,0.001022211,0.000340737,0.000340737,0,0,0,0,0,0.000170368,0,0,0,0,0,0.000170368,0,0,0.000511105,0,0.081945785,0.073127743,0.124533117,0.103390236,0.101592264,0.093189459,0.114881872,0.153926012,0.060325095,0.09053289,1
0.000248947,0.001493681,0.000248947,0,0.001244734,0,0.000248947,0.00074684,0,0.000497894,0,0.000248947,0.00074684,0.000248947,0,0.000248947,0.000248947,0,0,0,0.082239955,0.098279098,0.122332366,0.095858874,0.09937612,0.06645438,0.093504336,0.090304185,0.131380219,0.11379785,1
0.000101616,0.000609693,0.000203231,0,0,0.000101616,0,0.000101616,0,0,0,0,0.000101616,0,0.000711309,0.000304847,0.000203231,0.000101616,0,0.000304847,0.090071306,0.109405729,0.097360232,0.098662179,0.087737543,0.107182203,0.122926995,0.110218478,0.09890052,0.07468958,1
9.06E-05,0.000271891,0.000181261,0,0.000135945,0.000362521,4.53E-05,4.53E-05,0.000226576,0.000135945,4.53E-05,0,0.000181261,4.53E-05,9.06E-05,0,4.53E-05,9.06E-05,9.06E-05,0.000181261,0.11882383,0.111587938,0.063517976,0.112670616,0.11404766,0.074122379,0.104535145,0.114013464,0.07295177,0.111463465,1
0.00023402,0.000936081,0,0.00023402,0.00023402,0.00046804,0.00023402,0,0,0,0,0.00046804,0.00046804,0.00023402,0.00023402,0.00046804,0,0,0,0,0.082092045,0.082910778,0.040961686,0.119726338,0.129643567,0.0659363,0.136564421,0.15558876,0.066225389,0.116138352,1
9.33E-05,0.00074618,0.000186545,0.000186545,9.33E-05,0.000186545,0,9.33E-05,0.000279817,9.33E-05,9.33E-05,9.33E-05,0.00037309,0,0.000466362,0.000186545,9.33E-05,0.000186545,9.33E-05,9.33E-05,0.093807122,0.103858327,0.102945711,0.088831192,0.121390247,0.129149023,0.083279561,0.08040134,0.084015507,0.108684344,1
0.000101127,0.000606759,0.000404506,0.000202253,0.00030338,0.00030338,0.000101127,0,0.000505633,0.000101127,0.000202253,0,0,0,0.000202253,0,0.000202253,0,0.000101127,0.000202253,0.104101996,0.112308235,0.135871095,0.101671085,0.106414729,0.090652387,0.075294841,0.075305599,0.074816669,0.120023934,1
0.000424455,0,0,0,0.000141485,0.00028297,0.000141485,0.000141485,0.000707425,0.000990395,0,0.000141485,0,0.00028297,0,0,0.000141485,0,0.000141485,0,0.106240549,0.126491771,0.128563651,0.061372283,0.06491475,0.109768023,0.120755414,0.101601758,0.059862844,0.11689183,1
0,0.000848562,0.000141427,0.000282854,0,0.000282854,0.000141427,0,0.000141427,0.000424281,0,0.000141427,0.000282854,0.000282854,0.000141427,0.000424281,0,0.000565708,0.000141427,0,0.126168859,0.090305298,0.083059055,0.096250172,0.115339362,0.104106074,0.106339476,0.113940504,0.09568883,0.064559561,1
0.000139462,0.000836771,0.000139462,0.000418385,0.000139462,0.000278924,0.000278924,0,0.000139462,0.000278924,0,0.000418385,0.000278924,0.000278924,0.000139462,0.000278924,0.000139462,0.000139462,0,0.000278924,0.064236457,0.081441391,0.104391259,0.124754437,0.107099496,0.108736664,0.111952254,0.094921765,0.111781675,0.086082363,1
0.000243785,0.000426623,0.000304731,6.09E-05,6.09E-05,0.000304731,0,0.000121892,0.000121892,0.000121892,0,0.000121892,0.000243785,0.000121892,0.000243785,6.09E-05,0.000121892,0,6.09E-05,0.000182839,0.096269673,0.090344319,0.081390844,0.110536703,0.102355413,0.088870935,0.103500905,0.111661569,0.093589242,0.118554979,1
0.000371394,0.000495191,0.000247596,0,0.000247596,0.000371394,0.000247596,0.000371394,0.000123798,0.000123798,0,0.000371394,0.000247596,0,0.000247596,0.000247596,0.000247596,0.000247596,0,0,0.11833591,0.105582393,0.107086918,0.084153949,0.083235459,0.119652478,0.085750879,0.096797768,0.093511919,0.101683199,1
0,0.000804034,0.000536023,0.000134006,0,0,0.000134006,0,0,0,0,0,0.000134006,0.000134006,0,0.000670029,0,0.000268011,0.000268011,0.000268011,0.102507333,0.074984454,0.095626927,0.114318581,0.097662047,0.125784792,0.093528124,0.088998043,0.118394093,0.084845463,1
0.000257374,0.000171582,0.000171582,0,0,8.58E-05,0,8.58E-05,0,0,0,0,8.58E-05,0,0.000772121,0.000257374,0.000171582,8.58E-05,0,0.000257374,0.095810626,0.087381489,0.069867888,0.100429346,0.08785398,0.105165075,0.108923814,0.109529686,0.112759137,0.119876805,1
0.000285713,0.001714277,0,0,0,0,0.000571426,0,0.000285713,0.000571426,0,0.001142851,0,0.000857138,0.000285713,0.001142851,0.000285713,0.000571426,0,0,0.093814542,0.106222215,0.093928974,0.078208177,0.102525481,0.111113146,0.096154664,0.094284176,0.081951241,0.13408314,1
0.000160618,0.000481855,0.000321237,0.000401546,0.000240928,0.000240928,0,8.03E-05,8.03E-05,0.000321237,8.03E-05,8.03E-05,0.000160618,0.000321237,0.000240928,0.000240928,8.03E-05,8.03E-05,0,0.000240928,0.091692803,0.106566407,0.116035776,0.106046532,0.102499844,0.094770769,0.090201402,0.075900955,0.103923003,0.108507666,1
0,0.000633657,0.000316829,0.000158414,0.000316829,0.000158414,0,0.000158414,0,0.000792072,0.000316829,0.000158414,0.000475243,0.000158414,0.000316829,0.000158414,0,0.000158414,0.000158414,0,0.090427639,0.118063224,0.113905528,0.097074217,0.078499023,0.044455468,0.098405997,0.126561284,0.123102069,0.105069949,1
0.000285643,0.001713857,0.000856929,0.000856929,0.000285643,0.000285643,0.000285643,0.000285643,0,0.001713857,0.000285643,0.000285643,0.000856929,0,0,0.000571286,0.000571286,0.000285643,0,0,0.11112706,0.114160797,0.082529203,0.09961898,0.083007794,0.109350414,0.092308466,0.077862171,0.096019052,0.124589847,1
0.000783001,0.000626401,0,0,0.0001566,0.0003132,0,0.0001566,0.0004698,0.0004698,0.0001566,0.000626401,0.0004698,0,0.0001566,0.0001566,0.0003132,0.0001566,0,0,0.113673341,0.095997047,0.105484179,0.098195484,0.10236141,0.066169397,0.133146663,0.107421616,0.075174911,0.097364747,1
0.000585922,0.000878883,0,0.00014648,0.000292961,0.000439441,0,0.000585922,0.000292961,0.00014648,0,0.00014648,0.00014648,0,0,0.00014648,0,0.000439441,0,0.00014648,0.121409059,0.081407622,0.093927764,0.136898131,0.081196604,0.1090157,0.085865826,0.112293915,0.08184383,0.091747135,1
0.000108362,0.001083616,0.000325085,0.000108362,0,0.000325085,0.000216723,0,0,0.000108362,0,0.000325085,0.000758531,0.000108362,0.000325085,0.000108362,0.000866893,0.000325085,0,0.000108362,0.107600531,0.104973996,0.089493828,0.101569034,0.093632356,0.095863123,0.098036224,0.116873684,0.080737304,0.106018565,1
0.00017168,0.001030083,0.000515041,0.000686722,0,0.000343361,0,0,0.000343361,0.000515041,0,0.000343361,0.00017168,0.00017168,0.00017168,0,0.000515041,0.000343361,0,0.00017168,0.091234315,0.083508126,0.096792334,0.075407033,0.083032354,0.108918297,0.117096493,0.119021538,0.077560897,0.141934839,1
0.000157305,0.00031461,0.00031461,0.000157305,0.000157305,0,0.000157305,0.00031461,0.000157305,0,0,0.000157305,0.000157305,0.000157305,0.000157305,0.000157305,0,0,0.000157305,0.000471916,0.09433268,0.119177688,0.108490713,0.121975809,0.078888456,0.092044964,0.126015437,0.081357423,0.065282705,0.10928802,1
0.000269322,0.000673306,0,0.000134661,0,0.000269322,0,0.000134661,0.000403984,0,0,0.000134661,0.000269322,0,0.000134661,0.000269322,0.000269322,0,0,0.000269322,0.090679873,0.09092307,0.118748562,0.097145995,0.098570292,0.078005943,0.078832618,0.110866361,0.120061102,0.112934314,1
0,0.000925559,0.00030852,0.00015426,0.00030852,0.00046278,0.00015426,0.00015426,0.00046278,0.00030852,0,0.00046278,0.00030852,0.00030852,0.00046278,0.00015426,0.00015426,0.00015426,0,0,0.064095045,0.095504517,0.099476989,0.090442118,0.087077629,0.118255067,0.1008015,0.113324438,0.105423229,0.120354634,1
0,0.000857154,0.000571436,0.000428577,0.000142859,0.000571436,0,0.000428577,0.000285718,0,0,0,0.000142859,0,0.000285718,0,0.000142859,0.000285718,0,0,0.083248991,0.100024508,0.109987499,0.100589745,0.109969153,0.086234065,0.055758441,0.118419745,0.114279575,0.117345365,1
0.000468575,0.000624766,0.000156192,0.000156192,0.000156192,0.000156192,0,0,0,0.000624766,0.000312383,0.000156192,0.000624766,0.000156192,0.000156192,0.000312383,0.000156192,0,0,0.000312383,0.079728528,0.104412944,0.106167451,0.104958811,0.075556453,0.116407831,0.108698769,0.089805998,0.108247155,0.101486503,1
8.46E-05,0.000507796,0.000253898,0,8.46E-05,0.000169265,8.46E-05,8.46E-05,0.000253898,8.46E-05,0,8.46E-05,0.000169265,8.46E-05,0.000169265,0.00033853,8.46E-05,0.000253898,0.000253898,0,0.107844814,0.112078339,0.099328389,0.114705264,0.092233506,0.093301429,0.074061146,0.09095148,0.123341473,0.089107388,1
0.00052859,0.000634308,0,0.000105718,0.000105718,0.000422872,0,0.000105718,0.000740026,0.000105718,0.000105718,0.000211436,0.000211436,0,0.000105718,0.000105718,0,0.000317154,0,0.000105718,0.114706136,0.087250463,0.105839277,0.083811729,0.102318824,0.068696855,0.103965096,0.1408204,0.077535879,0.111143777,1
9.72E-05,0.000777982,0.000194496,9.72E-05,9.72E-05,0.000583487,9.72E-05,9.72E-05,0.000291743,9.72E-05,0,0,9.72E-05,0,0.000194496,0.000194496,0.000291743,0.000194496,0,9.72E-05,0.105341605,0.1167105,0.099569606,0.137245667,0.094021773,0.088943144,0.072045248,0.084938487,0.093471934,0.104211117,1
0.000267698,0,0.000267698,0.000267698,0,0,0.000267698,0.000267698,0.001338488,0.000267698,0,0.000803093,0,0.000267698,0.000535395,0.000535395,0,0.000535395,0,0.000267698,0.082662908,0.151817306,0.129350325,0.072688022,0.081578199,0.095218657,0.106903905,0.101053895,0.080029502,0.092807935,1
5.13E-05,0.000307704,0.000102568,0,5.13E-05,0.00051284,5.13E-05,5.13E-05,0.000102568,0.000153852,0,0.000102568,0.000153852,0,0.000153852,0.000205136,0.00025642,5.13E-05,0.000102568,5.13E-05,0.098422171,0.097533374,0.110440752,0.106327485,0.107175111,0.109815945,0.104017954,0.10407291,0.063365472,0.096367194,1
0.000468165,0,0,0.000468165,0,0.000234082,0,0,0.000234082,0.000117041,0,0.000117041,0.000117041,0,0.000117041,0.000117041,0,0.000117041,0.000117041,0,0.097935939,0.100008,0.123387474,0.117074395,0.064153443,0.074142202,0.1281215,0.09116725,0.1209665,0.080819515,1
0,0.00058829,0.000294145,9.80E-05,9.80E-05,0.000392193,9.80E-05,0.000392193,9.80E-05,9.80E-05,0,0,9.80E-05,9.80E-05,0.000196097,0.000392193,0.000196097,9.80E-05,0,0.000196097,0.091308419,0.085200456,0.100223586,0.077097068,0.101811487,0.111016922,0.091746744,0.118245683,0.096957271,0.122960672,1
0,0.00114725,0.000191208,0.00114725,0,0,0.000191208,0,0.000191208,0.000382417,0,0.000764834,0.000382417,0.000191208,0,0.000764834,0.000191208,0.000382417,0,0.000573625,0.074089751,0.088755545,0.122781458,0.092781826,0.083614851,0.058718511,0.114120542,0.11606253,0.143196717,0.099377184,1
0.000491213,0,0,0,0,0.000327475,0,0.000491213,0,0.000491213,0.000163738,0.000491213,0.000327475,0.000491213,0.000163738,0.000654951,0.000163738,0.000163738,0,0.000163738,0.123602442,0.086534306,0.104813325,0.104203834,0.074570283,0.114246624,0.077293544,0.097826633,0.13284972,0.079474631,1
0,0.000641528,0.000192459,0.000128306,0.000128306,0.000384917,0,0.000128306,0.000320764,6.42E-05,6.42E-05,6.42E-05,6.42E-05,0.000128306,6.42E-05,0.000256611,0,0.000192459,0.000128306,6.42E-05,0.111108866,0.101464827,0.089486534,0.090761191,0.098264063,0.085556917,0.10846703,0.079864384,0.094655767,0.137355237,1
0.000766461,0.000437978,0.000218989,0.000109494,0,0.000437978,0.000109494,0.000218989,0.000109494,0.000437978,0.000109494,0.000328483,0.000218989,0,0.000437978,0.000109494,0.000109494,0.000218989,0,0,0.103548337,0.131467987,0.10775328,0.09857467,0.094446254,0.094348415,0.072038266,0.11292308,0.100535231,0.079984703,1
0,0.000760773,0,0.000126796,0,0.000253591,0,0,0.000507182,0,0.000126796,0.000253591,0.000253591,0.000126796,0.000126796,0.000253591,0.000126796,0.000380387,0.000126796,0.000253591,0.099425789,0.103378418,0.098533921,0.075832487,0.105243133,0.110569597,0.083892105,0.103493073,0.131807729,0.084146678,1
0.000188662,0.000565985,0.000188662,9.43E-05,0,0.000282993,0,0.000188662,0.000660316,0,9.43E-05,0,0.000188662,0,9.43E-05,0.000188662,0.000188662,0.000377323,9.43E-05,9.43E-05,0.110667995,0.085809314,0.106598406,0.076118785,0.101674634,0.101686498,0.083385553,0.116534954,0.11068698,0.103346639,1
0.000197742,0.00079097,9.89E-05,0,9.89E-05,0.000296614,0.000197742,0.000197742,9.89E-05,0.000197742,0,0.000296614,0.000296614,9.89E-05,0.000296614,0.000494356,0.000692099,9.89E-05,0,9.89E-05,0.083450152,0.11752079,0.105275552,0.10592779,0.066423681,0.074316132,0.095806277,0.111688781,0.119317564,0.115725204,1
0.000535474,0,0.000267737,0.000267737,0.000535474,0.000267737,0.000535474,0.000535474,0,0.000535474,0,0.000535474,0.000267737,0.000267737,0,0,0.000535474,0.000267737,0,0,0.081021491,0.111967432,0.079746382,0.130274138,0.122722378,0.119974094,0.106472468,0.087838614,0.074875998,0.079752262,1
0.000166042,0.000830211,8.30E-05,0.000249063,0,8.30E-05,8.30E-05,0.000166042,0.000166042,0.000166042,8.30E-05,0,0.000166042,0.000166042,0.000581148,0.000332085,0.000166042,8.30E-05,0.000166042,0,0.121211984,0.104739013,0.091814487,0.132353973,0.081016533,0.079833365,0.095561394,0.091758771,0.103210069,0.09476446,1
0.000116249,0.000464998,0.000348748,0,0,0.000348748,0,0.000232499,0,0.000116249,0,0.000232499,0.000232499,0.000116249,0.000232499,0.000232499,0,0.000232499,0,0.000348748,0.063642335,0.079880691,0.094521047,0.13989445,0.122263429,0.146987126,0.12936481,0.078221895,0.090118957,0.051850276,1
0.000210307,0.000105153,0.000105153,0.000736074,0.000105153,0.000105153,0.000105153,0.000420614,0.00063092,0.000420614,0.000105153,0.000210307,0.000105153,0.00031546,0.00031546,0.000525767,0.000210307,0.000105153,0.000210307,0,0.080643178,0.091080657,0.095935219,0.083380105,0.085262559,0.091451202,0.106575115,0.118424836,0.127146228,0.115053539,0
0.000298279,0,0,9.94E-05,0.000397705,0.000298279,0,9.94E-05,0.000198853,0.000298279,0.000198853,9.94E-05,0.000198853,9.94E-05,0.000198853,0.000695984,0.000298279,0.000298279,0,0,0.098645838,0.08498915,0.120008382,0.088804214,0.108359396,0.105678693,0.115058862,0.095174102,0.108268153,0.071235009,0
0.000216531,0,0,0,0.000866123,0,0,0.000757857,0.000324796,0.000541327,0.000108265,0.000216531,0.000324796,0.000216531,0.000216531,0.000108265,0.000216531,0.000757857,0,0.000324796,0.138952817,0.079480322,0.110524794,0.117365886,0.076694935,0.118224226,0.093357133,0.077699268,0.128743957,0.053759926,0
0,0.000420805,0,0.000140268,0,0.000280537,0.000140268,0.000561074,0.000981879,0,0.000140268,0.000280537,0.000140268,0.000280537,0.000561074,0.000561074,0,0.000701342,0,0,0.082022421,0.123077091,0.105178499,0.090766114,0.113091014,0.108939655,0.08028981,0.10940624,0.094250251,0.087788972,0
0.000475211,0,0.000158404,0.000158404,0.000316807,0.000158404,0,0.000633615,0.000158404,0.001108826,0.000316807,0.000158404,0.000158404,0,0,0.000633615,0.000316807,0.000475211,0,0.000158404,0.088465742,0.092682324,0.091303099,0.115112198,0.086664348,0.129283605,0.096380044,0.094956829,0.108218576,0.091547511,0
0.000189925,0,0.000189925,0,0,0.000759699,0,0.000759699,0.00037985,0.000569774,0,0.000189925,0,0,0.000189925,0,0,0.00037985,0,0,0.080328154,0.116016562,0.132612901,0.138144218,0.079664777,0.060865504,0.090749915,0.126539088,0.098178603,0.073291708,0
0.000395543,0,9.89E-05,9.89E-05,9.89E-05,0.000395543,0,0.000197772,0.000593315,0.000395543,9.89E-05,0,9.89E-05,9.89E-05,0,0,0,0,9.89E-05,0,0.084542934,0.103922959,0.127591971,0.097109002,0.1125624,0.091033633,0.112958601,0.095027878,0.097156327,0.075424378,0
0.000270919,0,0,0,0,0.000451531,0.000180612,0,9.03E-05,0.000180612,0.000180612,9.03E-05,0.000180612,0,9.03E-05,9.03E-05,9.03E-05,0.000361225,9.03E-05,9.03E-05,0.090777669,0.075416245,0.139660918,0.06795122,0.110797403,0.053712591,0.121418371,0.099156638,0.153217402,0.085453277,0
0.000224673,0,0,0,0.000337009,0.000224673,0.000561682,0.000561682,0.000224673,0.000449346,0.000224673,0.000112336,0.000337009,0.000112336,0.000224673,0.000337009,0,0,0,0.000112336,0.090524857,0.110191286,0.09240983,0.110920955,0.086860031,0.081634982,0.102862895,0.109330597,0.12074799,0.090472465,0
